Admin Graphql Api Id,Order Number,Billing Address Country,Billing Address First Name,Billing Address Last Name,Billing Address Province,Billing Address Zip,CITY,Currency,Customer Id,Invoice Date,Gateway,Product Id,Product Type,Variant Id,Quantity,Subtotal Price,Total Price Usd,Total Tax
gid://shopify/LineItem/2161306140750,7318,United States,Geralda,Whymark,New Jersey,32518,TRENTON,USD,5725,3/24/25 21:06,paypal,2.35E+12,Cycling Shoes,2.11E+13,1,537.13,590.843,53.713
gid://shopify/LineItem/2160788176974,6916,United States,Corrinne,Millership,North Carolina,18329,WINSTON SALEM,USD,3045,3/24/25 14:54,shopify_payments,2.35E+12,Cycling Shoes,2.11E+13,1,642.33,706.563,64.233
gid://shopify/LineItem/2161394909262,7363,United States,Irv,Tiuit,Alabama,22366,MOBILE,USD,4189,3/24/25 22:12,shopify_payments,2.35E+12,Cycling Shoes,2.11E+13,1,650.33,715.363,65.033
gid://shopify/LineItem/2154689527886,2493,United States,Sebastiano,Erasmus,Michigan,5652,DETROIT,USD,33,3/20/25 14:14,paypal,7108349189,Cycling Shoes,25062908997,1,498.13,547.943,49.813
gid://shopify/LineItem/2159535947854,6002,United States,Tiff,Rushmare,Indiana,234,SOUTH BEND,USD,5837,3/23/25 19:49,shopify_payments,7108349189,Cycling Shoes,25062908997,1,527.13,579.843,52.713
gid://shopify/LineItem/2158124171342,5244,United States,Henry,Murrum,Alabama,42463,MOBILE,USD,808,3/22/25 22:46,shopify_payments,7108349189,Cycling Shoes,25062909061,1,498.13,547.943,49.813
gid://shopify/LineItem/2156124307534,3654,United States,Shel,MacCarter,Michigan,26954,DETROIT,USD,1589,3/21/25 15:16,paypal,7108349189,Cycling Shoes,25062909061,1,556.73,612.403,55.673
gid://shopify/LineItem/2158670938190,5449,United States,Abbot,Egalton,Pennsylvania,590,WILKES BARRE,USD,82,3/23/25 10:17,shopify_payments,7108349189,Cycling Shoes,25062909061,1,571.13,628.243,57.113
gid://shopify/LineItem/2152647295054,957,United States,Orton,Cavan,Texas,58963,EL PASO,USD,99,3/19/25 0:43,shopify_payments,7108349189,Cycling Shoes,25062909061,1,630.38,693.418,63.038
gid://shopify/LineItem/2160587604046,6742,United States,Louis,Presman,Missouri,55852,SPRINGFIELD,USD,2386,3/24/25 12:48,amazon_payments,7108349189,Cycling Shoes,25062909061,1,527.13,579.843,52.713
gid://shopify/LineItem/2159865757774,6211,United States,Agnes,Daly,Iowa,50450,CEDAR RAPIDS,USD,3007,3/23/25 23:30,gift_card,7108349189,Cycling Shoes,25062909061,1,666.33,732.963,66.633
gid://shopify/LineItem/2161227137102,7258,United States,Carrie,Cranshaw,Texas,89508,KATY,USD,5661,3/24/25 20:07,shopify_payments,7108349189,Cycling Shoes,25062909061,1,470.33,517.363,47.033
gid://shopify/LineItem/2161422827598,7382,United States,Stephenie,Dawtry,Pennsylvania,94503,PHILADELPHIA,USD,1792,3/24/25 22:35,paypal,7108349189,Cycling Shoes,25062909061,1,478.13,525.943,47.813
gid://shopify/LineItem/2154365911118,2124,United States,Hugues,Kesten,Texas,30852,SAN ANTONIO,USD,1410,3/20/25 9:09,shopify_payments,7108349189,Cycling Shoes,25062909125,1,576.13,633.743,57.613
gid://shopify/LineItem/2153557721166,1627,United States,Cassie,Novotne,Minnesota,3310,YOUNG AMERICA,USD,6126,3/19/25 16:44,paypal,7108349189,Cycling Shoes,25062909189,2,557.13,612.843,55.713
gid://shopify/LineItem/2158859550798,5540,United States,Jimmy,Kynsey,New Jersey,71662,TRENTON,USD,6343,3/23/25 12:11,shopify_payments,7108349189,Cycling Shoes,25062909189,1,596.13,655.743,59.613
gid://shopify/LineItem/2159693693006,6108,United States,Joana,Pountain,California,25914,FRESNO,USD,4708,3/23/25 21:24,shopify_payments,7108349189,Cycling Shoes,25062909189,1,654.13,719.543,65.413
gid://shopify/LineItem/2160201597006,6327,United States,Ross,Puddicombe,New York,32183,ROCHESTER,USD,6382,3/24/25 8:21,amazon_payments,7108349189,Cycling Shoes,25062909189,1,537.13,590.843,53.713
gid://shopify/LineItem/2156370821198,3849,United States,Axel,Faichnie,California,81456,FRESNO,USD,1763,3/21/25 18:26,gift_card,7108349189,Cycling Shoes,25062909253,1,498.13,547.943,49.813
gid://shopify/LineItem/2160573382734,6730,United States,Correy,Vannozzii,Florida,68086,JACKSONVILLE,USD,5465,3/24/25 12:39,gift_card,7108349189,Cycling Shoes,25062909253,1,486.33,534.963,48.633
gid://shopify/LineItem/2160802037838,6924,United States,Brandise,McKay,California,52846,GARDEN GROVE,USD,448,3/24/25 15:04,paypal,7108349189,Cycling Shoes,25062909317,1,594.13,653.543,59.413
gid://shopify/LineItem/2154990436430,2813,United States,Happy,Lakes,Florida,52107,CLEARWATER,USD,2005,3/20/25 18:11,shopify_payments,7108349253,Cycling Shoes,25062909381,1,702.13,772.343,70.213
gid://shopify/LineItem/2151587905614,243,United States,Dorey,Drinkhill,Texas,17369,HOUSTON,USD,5248,3/18/25 11:20,shopify_payments,7108349253,Cycling Shoes,25062909445,1,566.13,622.743,56.613
gid://shopify/LineItem/2152280096846,748,United States,Guthry,Peplaw,Arizona,61634,SCOTTSDALE,USD,5187,3/18/25 19:11,amazon_payments,7108349253,Cycling Shoes,25062909445,1,547.13,601.843,54.713
gid://shopify/LineItem/2154687168590,2489,United States,Felipe,Parcells,Florida,39186,CLEARWATER,USD,2529,3/20/25 14:11,shopify_payments,7108349253,Cycling Shoes,25062909445,1,498.13,547.943,49.813
gid://shopify/LineItem/2154787012686,2614,United States,Suellen,Boggish,California,13370,FRESNO,USD,1903,3/20/25 15:35,shopify_payments,7108349253,Cycling Shoes,25062909445,1,576.13,633.743,57.613
gid://shopify/LineItem/2157688029262,4936,United States,Barris,Du Fray,California,63774,SACRAMENTO,USD,225,3/22/25 17:23,shopify_payments,7108349253,Cycling Shoes,25062909445,1,586.13,644.743,58.613
gid://shopify/LineItem/2154047406158,2011,United States,Sonja,Smeath,Virginia,42279,ROANOKE,USD,2484,3/19/25 23:18,shopify_payments,7108349253,Cycling Shoes,25062909509,1,703.13,773.443,70.313
gid://shopify/LineItem/2154416013390,2189,United States,Inge,Rowbotham,Ohio,37270,AKRON,USD,4122,3/20/25 10:07,shopify_payments,7108349253,Cycling Shoes,25062909509,1,625.13,687.643,62.513
gid://shopify/LineItem/2154796023886,2621,United States,Alexi,Spaice,Texas,62806,AMARILLO,USD,946,3/20/25 15:41,shopify_payments,7108349253,Cycling Shoes,25062909509,1,674.13,741.543,67.413
gid://shopify/LineItem/2155012423758,2841,United States,Jaine,Risom,Florida,47058,JACKSONVILLE,USD,3,3/20/25 18:32,paypal,7108349253,Cycling Shoes,25062909509,1,635.13,698.643,63.513
gid://shopify/LineItem/2155312414798,3122,United States,Phip,Jude,California,1245,FRESNO,USD,1527,3/20/25 22:40,shopify_payments,7108349253,Cycling Shoes,25062909509,1,498.13,547.943,49.813
gid://shopify/LineItem/2155673813070,3251,United States,Carlee,Siburn,California,74964,SAN RAFAEL,USD,1494,3/21/25 8:43,amazon_payments,7108349253,Cycling Shoes,25062909509,1,562.13,618.343,56.213
gid://shopify/LineItem/2158948417614,5603,United States,Kirsteni,Espley,Washington,60882,TACOMA,USD,2499,3/23/25 13:03,shopify_payments,7108349253,Cycling Shoes,25062909509,1,498.13,547.943,49.813
gid://shopify/LineItem/2152246280270,728,United States,Wynn,Sammonds,Oklahoma,9405,TULSA,USD,1761,3/18/25 18:39,shopify_payments,7108349253,Cycling Shoes,25062909509,1,603.13,663.443,60.313
gid://shopify/LineItem/2152576352334,929,United States,Pippa,Oakden,New Mexico,37551,ALBUQUERQUE,USD,6218,3/18/25 23:25,amazon_payments,7108349253,Cycling Shoes,25062909509,1,540.73,594.803,54.073
gid://shopify/LineItem/2155306811470,3119,United States,Mischa,Romagosa,Texas,82282,HOUSTON,USD,1296,3/20/25 22:36,amazon_payments,7108349253,Cycling Shoes,25062909509,1,542.33,596.563,54.233
gid://shopify/LineItem/2156259049550,3772,United States,Marylinda,Rraundl,California,98491,TORRANCE,USD,5724,3/21/25 16:57,paypal,7108349253,Cycling Shoes,25062909509,1,486.33,534.963,48.633
gid://shopify/LineItem/2157411663950,4698,United States,Lamond,Mathey,Ohio,83978,HAMILTON,USD,1126,3/22/25 14:05,shopify_payments,7108349253,Cycling Shoes,25062909509,1,704.73,775.203,70.473
gid://shopify/LineItem/2151562215502,219,United States,Archibald,Gully,Louisiana,40772,SHREVEPORT,USD,3642,3/18/25 11:00,gift_card,7108349253,Cycling Shoes,25062909509,1,526.13,578.743,52.613
gid://shopify/LineItem/2160869769294,6978,United States,Hewe,Thorrold,Florida,81888,HIALEAH,USD,626,3/24/25 15:47,shopify_payments,7108349253,Cycling Shoes,25062909509,1,525.53,578.083,52.553
gid://shopify/LineItem/2161498521678,7423,United States,Herc,Swatheridge,Nevada,86968,CARSON CITY,USD,4355,3/24/25 23:43,shopify_payments,7108349253,Cycling Shoes,25062909509,1,486.33,534.963,48.633
gid://shopify/LineItem/2151501267022,141,United States,Alfreda,Castletine,California,51511,SACRAMENTO,USD,5765,3/18/25 10:05,shopify_payments,7108349253,Cycling Shoes,25062909573,1,653.13,718.443,65.313
gid://shopify/LineItem/2151930462286,526,United States,Bobbie,Snare,Georgia,2923,ALBANY,USD,3450,3/18/25 15:03,amazon_payments,7108349253,Cycling Shoes,25062909573,1,498.13,547.943,49.813
gid://shopify/LineItem/2153140125774,1261,United States,Lovell,McTrustie,Illinois,86137,CHICAGO,USD,3653,3/19/25 12:09,paypal,7108349253,Cycling Shoes,25062909573,1,762.13,838.343,76.213
gid://shopify/LineItem/2155030675534,2867,United States,Richmound,Grabbam,California,27417,LONG BEACH,USD,2864,3/20/25 18:50,shopify_payments,7108349253,Cycling Shoes,25062909573,1,576.13,633.743,57.613
gid://shopify/LineItem/2159108259918,5717,United States,Bryanty,Meckiff,Connecticut,6694,STAMFORD,USD,4960,3/23/25 14:46,gift_card,7108349253,Cycling Shoes,25062909573,1,498.13,547.943,49.813
gid://shopify/LineItem/2153691709518,1754,United States,Roseanne,Eisig,District of Columbia,92730,WASHINGTON,USD,135,3/19/25 18:24,shopify_payments,7108349253,Cycling Shoes,25062909573,1,439.13,483.043,43.913
gid://shopify/LineItem/2151405518926,72,United States,Marlene,Ferencz,Virginia,33559,ARLINGTON,USD,5491,3/18/25 8:17,gift_card,7108349253,Cycling Shoes,25062909573,1,748.13,822.943,74.813
gid://shopify/LineItem/2161081745486,7139,United States,Titus,Carabet,Missouri,25348,KANSAS CITY,USD,2738,3/24/25 18:10,paypal,7108349253,Cycling Shoes,25062909573,1,525.53,578.083,52.553
gid://shopify/LineItem/2161274683470,7299,United States,Tandi,Tarquinio,California,33686,SAN JOSE,USD,5579,3/24/25 20:44,shopify_payments,7108349253,Cycling Shoes,25062909573,1,799.93,879.923,79.993
gid://shopify/LineItem/2161305878606,7317,United States,Idelle,Chasemoore,Massachusetts,42445,NEWTON,USD,5688,3/24/25 21:05,shopify_payments,7108349253,Cycling Shoes,25062909573,1,498.13,547.943,49.813
gid://shopify/LineItem/2153206906958,1316,United States,Nathanael,Thireau,New Jersey,89375,JERSEY CITY,USD,4884,3/19/25 12:52,shopify_payments,7108349253,Cycling Shoes,25062909637,1,486.33,534.963,48.633
gid://shopify/LineItem/2155860197454,3432,United States,See,Drinkall,Florida,320,JACKSONVILLE,USD,2236,3/21/25 11:52,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,495.13,544.643,49.513
gid://shopify/LineItem/2156034228302,3588,United States,Hunt,Heathcott,Michigan,6605,LANSING,USD,68,3/21/25 14:08,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,633.13,696.443,63.313
gid://shopify/LineItem/2156680020046,4103,United States,Dixie,Ebhardt,Utah,45856,SALT LAKE CITY,USD,4920,3/21/25 23:00,paypal,58311737349,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2158891466830,5568,United States,Margo,Folli,Oregon,35115,PORTLAND,USD,6350,3/23/25 12:30,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,593.13,652.443,59.313
gid://shopify/LineItem/2159561932878,6015,United States,Margeaux,Willgoose,Nevada,82364,LAS VEGAS,USD,1071,3/23/25 20:07,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2159576744014,6027,United States,Carlos,Tafani,Texas,22119,HOUSTON,USD,2352,3/23/25 20:17,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,545.13,599.643,54.513
gid://shopify/LineItem/2151872102478,486,United States,Clovis,covino,Texas,26838,DALLAS,USD,2556,3/18/25 14:27,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,679.13,747.043,67.913
gid://shopify/LineItem/2156674121806,4096,United States,Gwyn,Esmonde,West Virginia,99693,HUNTINGTON,USD,5371,3/21/25 22:54,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,538.33,592.163,53.833
gid://shopify/LineItem/2152533852238,904,United States,Selma,Gaule,Oklahoma,20556,OKLAHOMA CITY,USD,2921,3/18/25 22:44,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2153600876622,1672,United States,Sibel,Spira,Florida,43766,FORT LAUDERDALE,USD,5518,3/19/25 17:13,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,495.13,544.643,49.513
gid://shopify/LineItem/2156247875662,3763,United States,Corbet,Comoletti,California,42080,ORANGE,USD,4648,3/21/25 16:50,gift_card,58311737349,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2153186328654,1305,United States,Linnea,Winterbourne,Florida,72617,MIAMI,USD,502,3/19/25 12:39,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,551.93,607.123,55.193
gid://shopify/LineItem/2155882512462,3450,United States,Fredelia,Piddlesden,Michigan,14632,GRAND RAPIDS,USD,3368,3/21/25 12:13,paypal,58311737349,Cycling Shoes,6.60E+11,1,547.13,601.843,54.713
gid://shopify/LineItem/2151590002766,245,United States,Corey,Fairchild,District of Columbia,79257,WASHINGTON,USD,3012,3/18/25 11:21,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,495.13,544.643,49.513
gid://shopify/LineItem/2153182855246,1298,United States,Rianon,Dearness,West Virginia,87233,CHARLESTON,USD,802,3/19/25 12:36,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,643.13,707.443,64.313
gid://shopify/LineItem/2157959020622,5140,United States,Desmond,Creasy,Iowa,59785,DAVENPORT,USD,5289,3/22/25 20:37,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,643.13,707.443,64.313
gid://shopify/LineItem/2158206091342,5279,United States,Kasey,Tigwell,North Carolina,20070,CHARLOTTE,USD,660,3/22/25 23:53,gift_card,58311737349,Cycling Shoes,6.60E+11,1,481.53,529.683,48.153
gid://shopify/LineItem/2158854406222,5534,United States,Anna,Rodman,New Jersey,13501,TRENTON,USD,944,3/23/25 12:08,gift_card,58311737349,Cycling Shoes,6.60E+11,1,523.93,576.323,52.393
gid://shopify/LineItem/2157035389006,4271,United States,Renee,Marian,Connecticut,34115,HARTFORD,USD,732,3/22/25 9:02,gift_card,58311737349,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2159835152462,6196,United States,Leo,Loalday,Nebraska,66366,OMAHA,USD,3213,3/23/25 23:04,shopify_payments,58311737349,Cycling Shoes,6.60E+11,2,937.13,1030.843,93.713
gid://shopify/LineItem/2151962476622,548,United States,Lindsay,Secrett,Texas,73565,EL PASO,USD,3934,3/18/25 15:23,gift_card,58311737349,Cycling Shoes,6.60E+11,1,495.13,544.643,49.513
gid://shopify/LineItem/2158008729678,5175,United States,Winfield,Saunter,Florida,99656,GAINESVILLE,USD,5486,3/22/25 21:15,paypal,58311737349,Cycling Shoes,6.60E+11,1,525.13,577.643,52.513
gid://shopify/LineItem/2159475884110,5955,United States,Alayne,Spurman,Virginia,8709,RICHMOND,USD,4932,3/23/25 18:58,paypal,58311737349,Cycling Shoes,6.60E+11,1,515.13,566.643,51.513
gid://shopify/LineItem/2154536992846,2344,United States,Reidar,Jerrard,Pennsylvania,71971,PITTSBURGH,USD,3588,3/20/25 12:09,shopify_payments,58311737349,Cycling Shoes,6.60E+11,1,483.93,532.323,48.393
gid://shopify/LineItem/2157388234830,4683,United States,Les,Milmore,Maryland,44660,HAGERSTOWN,USD,6282,3/22/25 13:46,gift_card,58311737349,Cycling Shoes,6.60E+11,1,687.93,756.723,68.793
gid://shopify/LineItem/2151468564558,121,United States,Christabella,Pontefract,Texas,47969,GARLAND,USD,988,3/18/25 9:38,gift_card,58311737349,Cycling Shoes,6.60E+11,1,492.73,542.003,49.273
gid://shopify/LineItem/2157012418638,4229,United States,Pam,Fremantle,Texas,96411,ARLINGTON,USD,4758,3/22/25 8:32,paypal,58311737349,Cycling Shoes,6.60E+11,1,515.13,566.643,51.513
gid://shopify/LineItem/2153030189134,1150,United States,Laura,Duplock,Louisiana,45046,SHREVEPORT,USD,5648,3/19/25 10:53,paypal,58311639045,Cycling Shoes,6.60E+11,1,633.13,696.443,63.313
gid://shopify/LineItem/2153394667598,1474,United States,Annette,Gell,California,36606,PASADENA,USD,3719,3/19/25 14:54,shopify_payments,58311639045,Cycling Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2152167735374,693,United States,Lay,Thornbarrow,South Dakota,31106,SIOUX FALLS,USD,1161,3/18/25 17:41,gift_card,58311639045,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2152436826190,857,United States,Evita,Carrell,California,7308,FRESNO,USD,5231,3/18/25 21:22,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2158923251790,5594,United States,Gavan,McGibbon,Alabama,9327,BIRMINGHAM,USD,6082,3/23/25 12:50,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,583.13,641.443,58.313
gid://shopify/LineItem/2155997495374,3545,United States,Steffane,Comettoi,New York,42592,NEW YORK CITY,USD,3126,3/21/25 13:38,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,663.13,729.443,66.313
gid://shopify/LineItem/2160876683342,6986,United States,Ginevra,Arnell,Florida,76392,TAMPA,USD,5717,3/24/25 15:52,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2151439007822,93,United States,West,MacNeice,District of Columbia,5311,WASHINGTON,USD,149,3/18/25 9:03,paypal,58311639045,Walking Shoes,6.60E+11,1,565.13,621.643,56.513
gid://shopify/LineItem/2156872499278,4165,United States,Lindsay,Gibbon,Oklahoma,61144,OKLAHOMA CITY,USD,1473,3/22/25 3:52,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2157911572558,5097,United States,Lindsay,Basler,West Virginia,60822,CHARLESTON,USD,3699,3/22/25 20:01,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,525.13,577.643,52.513
gid://shopify/LineItem/2158031634510,5194,United States,Gilberta,Marnane,Ohio,65694,HAMILTON,USD,5808,3/22/25 21:35,gift_card,58311639045,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2154957111374,2775,United States,Joleen,Pridden,Florida,46845,BROOKSVILLE,USD,6012,3/20/25 17:45,gift_card,58311639045,Walking Shoes,6.60E+11,1,570.33,627.363,57.033
gid://shopify/LineItem/2158629421134,5422,United States,Justis,Smead,Texas,86182,BRYAN,USD,3672,3/23/25 9:53,shopify_payments,58311639045,Walking Shoes,6.60E+11,1,490.73,539.803,49.073
gid://shopify/LineItem/2157806518350,5009,United States,Elia,Beeton,District of Columbia,29700,WASHINGTON,USD,1687,3/22/25 18:45,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2154809557070,2637,United States,Evonne,Essery,District of Columbia,77198,WASHINGTON,USD,519,3/20/25 15:53,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,503.63,553.993,50.363
gid://shopify/LineItem/2151187251278,19,United States,Erskine,Itzakson,Ohio,58901,COLUMBUS,USD,2033,3/18/25 1:09,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,731.13,804.243,73.113
gid://shopify/LineItem/2152474738766,875,United States,Hulda,Assandri,Kentucky,80669,MIGRATE,USD,4140,3/18/25 21:50,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,515.93,567.523,51.593
gid://shopify/LineItem/2159646998606,6070,United States,Clovis,Gerault,Missouri,20049,INDEPENDENCE,USD,5781,3/23/25 20:55,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2159757590606,6153,United States,Leupold,Quick,Florida,19023,JACKSONVILLE,USD,3143,3/23/25 22:02,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2159811199054,6182,United States,Phelia,Greenwood,New York,57295,ROCHESTER,USD,2432,3/23/25 22:45,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,467.13,513.843,46.713
gid://shopify/LineItem/2159465168974,5951,United States,Isobel,Brocklebank,Tennessee,95121,MEMPHIS,USD,1857,3/23/25 18:48,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,464.33,510.763,46.433
gid://shopify/LineItem/2152121729102,660,United States,Amity,Westney,Alabama,79699,MONTGOMERY,USD,2793,3/18/25 17:06,gift_card,58311802885,Walking Shoes,6.60E+11,1,461.53,507.683,46.153
gid://shopify/LineItem/2153497460814,1556,United States,Laney,Thebeau,Mississippi,47113,JACKSON,USD,389,3/19/25 16:00,shopify_payments,58311802885,Walking Shoes,6.60E+11,1,564.13,620.543,56.413
